sample_ID	lineage	proportion	coverage
WFRXK3.p1700	XBB.2.3* XBB.2.3X	0.02248061995573035	7.5076079323144835
JT-22-17201A.p1552	Omicron	0.9999999999983861	7.129719426144534
JT-22-17201B.p1552	Omicron	0.9999999999999818	8.995752934488179
VD8K6G.p1600	Omicron	1.0000000000205784	5.253653479583988
VCXK4U.p1834	BA.2.86* BA.2.86.X	0.8190476121818026	5.832190750091964
VCXK4U.p1834	Other	0.08571428499576983	5.832190750091964
VCXK4U.p1834	KP.2* KP.2.X	0.04761904721987211	5.832190750091964
VCXK4U.p1834	JN.1.7* JN.1.7.X	0.02857142833192327	5.832190750091964
VCXK4U.p1834	JN.1.18* JN.1.18.X	0.01904761888794885	5.832190750091964
HLT9F3.p1700	XBB.2.3* XBB.2.3X	0.9999999756252572	8.059392034244055
JBCFPC.p1835	BA.2.86* BA.2.86.X	0.8947368421313757	5.80209343544126
JBCFPC.p1835	JN.1.7* JN.1.7.X	0.052631578948904315	5.80209343544126
JBCFPC.p1835	JN.1.18* JN.1.18.X	0.04605263158029128	5.80209343544126
JBCFPC.p1835	Other	0.00657894736861304	5.80209343544126
UBBK6G.p1772	BA.2.86* BA.2.86.X	1.0000000002459992	7.230043808313547
UK62U8.p1716	XBB.1.9.1* Omicron XBB.1.9.1.X	0.9318180751544671	7.370497943350165
UK62U8.p1716	XBB* XBB.X	0.0681818103771561	7.370497943350165
TUY8KA.p1616	Omicron	0.9999999836899914	19.720429388355683
HQTPDK.p1831	BA.2.86* BA.2.86.X	0.7684685302157692	10.092632846202722
HQTPDK.p1831	KP.3* KP.3.X	0.19999986955398558	10.092632846202722
HQTPDK.p1831	JN.1.7* JN.1.7.X	0.031531551760323136	10.092632846202722
TJHBC6.p1623	Omicron	0.9999999572259476	16.653847440056182
HS-22-17675.p1552	Omicron	0.9999999837183904	10.891883757482526
HS-22-20961.p1552	Omicron	0.9999999984196832	5.6449185700431395
IA-22-0719.p1552	Omicron	0.9999999999930794	7.898873022773635
tb2dpf.p1623	XBB.1.5* Omicron XBB.1.5.X	0.999999999999913	19.964552051633614
TC-22-0712.p1552	Omicron	0.9999999970847975	13.36320770491255
TC-22-0810.p1552	Omicron	0.9999999999995571	7.363809651205565
SSX6HH.p1656	XBB.1.5* Omicron XBB.1.5.X	0.9999999805316194	14.159114470120056
22-30710.p1585	Omicron	0.9999999999933656	6.02949536835769
22-31958.p1585	Omicron	1.0000000018397561	12.640872153295655
RMLWN5.p1616	Omicron	0.9999999009770055	34.88278768016587
AGFQRZ.p1616	Omicron	0.9999999029004941	8.55432565294452
AGJ942.p1700	Omicron	0.44130756896551854	5.835534896164265
AGJ942.p1700	XBB.1.5* Omicron XBB.1.5.X	0.21991084244746392	5.835534896164265
AGJ942.p1700	XBB* XBB.X	0.20208023360037228	5.835534896164265
AGJ942.p1700	XBB.2.3* XBB.2.3X	0.07280831945895784	5.835534896164265
AGJ942.p1700	BA.2.75* Omicron BA.2.75.X	0.05052005840009322	5.835534896164265
AGJ942.p1700	Other	0.013372956635318792	5.835534896164265
RB-22-26076.p1562	Omicron	0.9999999992006547	5.481055412500418
RB-22-23438.p1552	Omicron	0.9999999824397308	17.185566665551953
RB-22-24935.p1562	Omicron	0.9999999157176961	9.841821890780189
RB-22-17676.p1552	Omicron	0.9999999654560818	12.51379460254824
R8ZQMC.p1616	Omicron	0.9999999923118003	6.394007290238438
B5FBF2.p1700	EG.5* Omicron EG.5.X	0.939393897183129	5.792060997224358
B5FBF2.p1700	XBB.1.5* Omicron XBB.1.5.X	0.060606098700246115	5.792060997224358
Q65HRE.p1600	Omicron	0.9999999997691406	11.75801759020834
C2X842.p1716	Other	0.9999999887448654	8.32357957395579
PT-22-0629.p1552	Omicron	0.9980119266548353	7.1564725947229375
PT-22-0629.p1552	Other	0.0019880715670415002	7.1564725947229375
CAP8Z5.p1600	Omicron	0.99999992980671	59.23485937865766
PFZMXY.p1616	Omicron	0.7777779912969153	5.728522221850651
PFZMXY.p1616	XBB* XBB.X	0.22222198897194026	5.728522221850651
PES8F5.p1616	Omicron	0.9999999829741931	12.189412433535097
NY4ADA.p1700	XBB.1.16* Omicron XBB.1.16.X	0.82758597353232	6.905661639300405
NY4ADA.p1700	XBB.1.5* Omicron XBB.1.5.X	0.1185345620594373	6.905661639300405
NY4ADA.p1700	XBB* XBB.X	0.05387934639065332	6.905661639300405
CU5KYT.p1700	XBB.1.5* Omicron XBB.1.5.X	0.24110382445176518	5.307159816740795
CU5KYT.p1700	EG.5* Omicron EG.5.X	0.2380952336779104	5.307159816740795
CU5KYT.p1700	XBB* XBB.X	0.20147031906243387	5.307159816740795
CU5KYT.p1700	XBB.1.16* Omicron XBB.1.16.X	0.1505015197876211	5.307159816740795
CU5KYT.p1700	XBB.1.9.1* Omicron XBB.1.9.1.X	0.14532285309421453	5.307159816740795
CU5KYT.p1700	Other	0.02185482413295339	5.307159816740795
CU5KYT.p1700	XBB.2.3* XBB.2.3X	0.0016513960578887986	5.307159816740795
NRC74M.p1623	Omicron	0.9999999402185474	16.630438417550078
NDWV5Q.p1616	Omicron	0.7999999432183317	6.965856268601812
NDWV5Q.p1616	XBB* XBB.X	0.1999999641547669	6.965856268601812
NFTLMJ.p1600	Omicron	0.9999999992115003	6.427448750961442
NB8DRC.p1600	Omicron	0.9999999998442332	10.333411363408354
MXU533.p1616	Omicron	0.9999999933887483	11.520583219075009
N6DQTX.p1623	Omicron	0.9999999741444359	9.992308464033709
DRB2LL.p1600	Omicron	0.9999999097923665	12.931812861585794
DWKKXB.p1700	XBB.1.16* Omicron XBB.1.16.X	0.9999999997084166	5.778684412935157
MC-22-0822.p1562	Omicron	0.9999999469836184	10.91529277998863
MC-22-0815.p1562	Omicron	0.999999999998662	10.112697722636526
EFEPN3.p1716	XBB* XBB.X	0.9999999298851396	6.404039728455339
M7MY28.p1616	Omicron	0.999999793085283	48.21255392435542
M9GPF7.p1716	XBB.1.9.1* Omicron XBB.1.9.1.X	0.9999999999503867	33.976524094572454
M5P74X.p1716	XBB.1.5* Omicron XBB.1.5.X	0.5714290171140398	10.06922382369662
M5P74X.p1716	EG.5* Omicron EG.5.X	0.42857100209981003	10.06922382369662
ERQXCH.p1716	XBB* XBB.X	0.7959335804282153	14.817911246363241
ERQXCH.p1716	XBB.1.16* Omicron XBB.1.16.X	0.07317066726725782	14.817911246363241
ERQXCH.p1716	XBB.1.9.1* Omicron XBB.1.9.1.X	0.06598688943602567	14.817911246363241
ERQXCH.p1716	Other	0.06490880751785554	14.817911246363241
M375XQ.p1623	Other	0.9999999151018925	21.462729492024213
LPMBTM.p1765	EG.5* Omicron EG.5.X	0.6666669303462699	6.006086345851587
LPMBTM.p1765	XBB.1.5* Omicron XBB.1.5.X	0.24242396032881086	6.006086345851587
LPMBTM.p1765	XBB.1.9.1* Omicron XBB.1.9.1.X	0.09090909783205929	6.006086345851587
FAHKAL.p1600	BA.2.75* Omicron BA.2.75.X	0.6645569612742374	6.735110189613082
FAHKAL.p1600	CH.1.1* Omicron CH.1.1.X	0.18987341750692496	6.735110189613082
FAHKAL.p1600	Omicron	0.12658227833794997	6.735110189613082
FAHKAL.p1600	Other	0.018987341750692496	6.735110189613082
ZD45AS.p1671	XBB* XBB.X	0.34047613894134887	5.481055412500418
ZD45AS.p1671	XBB.1.5* Omicron XBB.1.5.X	0.3214285227767979	5.481055412500418
ZD45AS.p1671	EG.5* Omicron EG.5.X	0.23333329801574962	5.481055412500418
ZD45AS.p1671	Other	0.0547618964730842	5.481055412500418
ZD45AS.p1671	XBB.1.9.2* Omicron XBB.1.9.2.X	0.049999992431946444	5.481055412500418
L7YKQM.p1616	Omicron	0.9999999080247067	10.119386014781126
KQWJXZ.p1716	XBB.1.9.2* Omicron XBB.1.9.2.X	0.33333332113926334	7.972444236364244
KQWJXZ.p1716	XBB.1.9.1* Omicron XBB.1.9.1.X	0.33333332113926334	7.972444236364244
KQWJXZ.p1716	XBB* XBB.X	0.33333332113926334	7.972444236364244
FUKY8M.p1600	Omicron	0.9999999999996287	10.497274520951075
FYGC4C.p1700	XBB.1.9.1* Omicron XBB.1.9.1.X	0.39160838758359484	6.7785840885529876
FYGC4C.p1700	XBB.1.16* Omicron XBB.1.16.X	0.33566433221450975	6.7785840885529876
FYGC4C.p1700	XBB* XBB.X	0.2517482491608821	6.7785840885529876
FYGC4C.p1700	Other	0.02097902076340686	6.7785840885529876
XHTVE5.p1765	EG.5* Omicron EG.5.X	0.9999999910138005	5.504464435006521
JV87VY.p1616	Omicron	0.9999999999994478	7.6346854830619
WJVV4D.p1616	Omicron	0.999999666338997	6.126475604454402
GQ2D3Z.p1616	Omicron	0.999999991120288	16.306056248536937
GRMCF2.p1716	Other	0.9499999936136556	6.8187138414205934
GRMCF2.p1716	XBB* XBB.X	0.04999998552664466	6.8187138414205934
WGNCSH.p1616	Omicron	0.9999999963112569	10.858442296759522
JT-22-19910.p1552	Omicron	0.5236486369023142	5.350633715680701
JT-22-19910.p1552	BA.2.75* Omicron BA.2.75.X	0.32094593874657973	5.350633715680701
JT-22-19910.p1552	CH.1.1* Omicron CH.1.1.X	0.15540540191939656	5.350633715680701
VKAYEK.p1700	XBB.1.9.2* Omicron XBB.1.9.2.X	0.6896554121911298	8.694779787981139
VKAYEK.p1700	EG.5* Omicron EG.5.X	0.3103445381059994	8.694779787981139
VB8AAP.p1623	XBB.1.5* Omicron XBB.1.5.X	0.9807692307440603	5.8890412333210715
VB8AAP.p1623	XBB* XBB.X	0.009615384615137822	5.8890412333210715
VB8AAP.p1623	Other	0.009615384615137822	5.8890412333210715
V7C6NF.p1600	Omicron	0.9999998655588589	14.787813931712536
V4X5ZM.p1716	XBB.2.3* XBB.2.3X	0.9873328475791404	6.785272380697589
V4X5ZM.p1716	Other	0.012667149437399853	6.785272380697589
UTTYTE.p1716	XBB* XBB.X	1.0000000000037612	5.357322007825302
TKR4YG.p1623	BA.2.75* Omicron BA.2.75.X	0.641666821395396	6.567902885998061
TKR4YG.p1623	CH.1.1* Omicron CH.1.1.X	0.3155553901361072	6.567902885998061
TKR4YG.p1623	Omicron	0.03422223047442117	6.567902885998061
TKR4YG.p1623	Other	0.008555557618605292	6.567902885998061
HRZ2KT.p1600	Omicron	0.9999999998804632	6.497675818479752
HS-21-23298.p1552	Delta	0.9999999968793368	5.437581513560512
HS-22-17203B.p1552	Omicron	1.000000000071789	8.62455272046283
TC-22-0802.p1552	Omicron	0.9999999863430281	8.457345416847808
IA-22-0706.p1552	Omicron	0.9999999999943583	8.604487844029027
RB-22-18445.p1552	Omicron	0.9999999986997249	8.33026786610039
RB-22-19229.p1552	Omicron	0.9999999787654577	25.25833528408521
RB-22-19914.p1552	Omicron	0.9999999719146749	15.918135304150086
RB-22-27752.p1562	Omicron	0.9999999999996717	7.915593753135137
RB-21-22903.p1552	Delta	0.9999999999962786	7.333712336554861
R9P8M5.p1765	Other	0.7499999791077069	14.784469785640237
R9P8M5.p1765	XBB.1.9.2* Omicron XBB.1.9.2.X	0.2499999896550724	14.784469785640237
AS-22-0719.p1552	Omicron	0.9999999828087226	31.659030866468246
AS-22-0829.p1562	Omicron	1.0000000000010834	5.547938333946427
R4YVGH.p1616	Omicron	0.9999999383275042	15.677356786944454
QYKEAQ.p1600	Omicron	0.999999685932839	28.191151389492692
AVYSTX.p1700	XBB.1.16* Omicron XBB.1.16.X	0.45454499994018605	5.427549075343611
BHZXT4.p1716	XBB.1.16* Omicron XBB.1.16.X	0.6753249446454057	5.57134735645253
BHZXT4.p1716	XBB.1.9.1* Omicron XBB.1.9.1.X	0.17913813104821946	5.57134735645253
